"filename", "language", "Lua", "Markdown", "JSON", "YAML", "XML", "pip requirements", "Shell Script", "Rust", "JSON with Comments", "TypeScript", "comment", "blank", "total"
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageLabel_spec.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\InsertService.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\InsertService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\IntValue.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\IntValue_spec.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalScript.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalScript_spec.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationService.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationService_spec.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationTable.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\LocalizationTable_spec.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\MarketplaceService.lua", "Lua", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\MarketplaceService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Model.lua", "Lua", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Model_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ModuleScript.lua", "Lua", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ModuleScript_spec.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NotificationService.lua", "Lua", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NotificationService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NumberValue.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\NumberValue_spec.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ObjectValue.lua", "Lua", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ObjectValue_spec.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ParticleEffect.lua", "Lua", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ParticleEffect_spec.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Player.lua", "Lua", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Player_spec.lua", "Lua", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Players.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Players_spec.lua", "Lua", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedFirst.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedFirst_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedStorage.lua", "Lua", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ReplicatedStorage_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\RunService.lua", "Lua", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\RunService_spec.lua", "Lua", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScreenGui.lua", "Lua", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScreenGui_spec.lua", "Lua", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Script.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Script_spec.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScrollingFrame.lua", "Lua", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 92
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ScrollingFrame_spec.lua", "Lua", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 76
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerScriptService.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerScriptService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerStorage.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ServerStorage_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterCharacterScripts.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterCharacterScripts_spec.lua", "Lua", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayer.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayerScripts.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayerScripts_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StarterPlayer_spec.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Stats.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Stats_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StringValue.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\StringValue_spec.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TestService.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TestService_spec.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextButton.lua", "Lua", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextButton_spec.lua", "Lua", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextLabel.lua", "Lua", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextLabel_spec.lua", "Lua", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextService.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 25
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TextService_spec.lua", "Lua", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TweenService.lua", "Lua", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\TweenService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIGridStyleLayout.lua", "Lua", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIGridStyleLayout_spec.lua", "Lua", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIListLayout.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIListLayout_spec.lua", "Lua", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIPadding.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UIPadding_spec.lua", "Lua", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UITextSizeConstraint.lua", "Lua", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UITextSizeContstraint_spec.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UserInputService.lua", "Lua", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\UserInputService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\VirtualInputManager.lua", "Lua", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\VirtualInputManager_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Workspace.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Workspace_spec.lua", "Lua", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\init.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 62
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\json.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\libs\bit32.lua", "Lua", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\libs\bit32_spec.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\libs\init.lua", "Lua", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\libs\math.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\libs\math_spec.lua", "Lua", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\libs\string.lua", "Lua", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\libs\string_spec.lua", "Lua", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 99
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\taskFunctions\delay.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\taskFunctions\delay_spec.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\taskFunctions\init.lua", "Lua", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\taskFunctions\spawn.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\taskFunctions\spawn_spec.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\taskFunctions\wait.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\taskFunctions\wait_spec.lua", "Lua", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 95
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\typeKey.lua", "Lua", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Color3.lua", "Lua", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30, 131
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Color3_spec.lua", "Lua", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 83
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Rect.lua", "Lua", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 72
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Rect_spec.lua", "Lua", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 85
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\UDim.lua", "Lua", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 63
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\UDim2.lua", "Lua", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 96
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\UDim2_spec.lua", "Lua", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28, 118
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\UDim_spec.lua", "Lua", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Vector2.lua", "Lua", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 92
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Vector2_spec.lua", "Lua", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 132
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Vector3.lua", "Lua", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 93
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\Vector3_spec.lua", "Lua", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 145
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\types\init.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
